url,id,cyclomatic_complexity,conditional_statements,physical_lines,non_blank_lines,lines_of_code,statements,if_statements,switch_statements,case_labels,ternary_expressions,loops,catch_clauses,boolean_operators,max_nesting_depth,method_calls,return_statements,throw_statements,break_continue,variable_declarations,distinct_variables,field_variables,parameter_variables,local_variables,unresolved_names,ast_nodes
https://github.com/bruceran/krpc/blob/33c83d78574a472e3cbfc75afa87ec57253cc90c/src/main/java/krpc/rpc/impl/RpcCallableBase.java#L653-L660,bruceran-krpc-33c83d78574a472e3cbfc75afa87ec57253cc90c-RpcCallableBase-L653_L660,3,1,8,8,8,6,1,0,0,0,1,0,0,2,3,1,0,0,2,6,1,1,4,0,45
https://github.com/bruceran/krpc/blob/33c83d78574a472e3cbfc75afa87ec57253cc90c/src/main/java/krpc/rpc/impl/RpcCallableBase.java#L87-L96,bruceran-krpc-33c83d78574a472e3cbfc75afa87ec57253cc90c-RpcCallableBase-L87_L96,2,0,10,8,8,7,0,0,0,0,1,0,0,1,6,0,0,0,1,8,7,0,1,0,51
https://github.com/bruceran/krpc/blob/33c83d78574a472e3cbfc75afa87ec57253cc90c/src/main/java/krpc/rpc/impl/RpcCallableBase.java#L926-L948,bruceran-krpc-33c83d78574a472e3cbfc75afa87ec57253cc90c-RpcCallableBase-L926_L948,7,4,23,21,21,20,3,0,0,1,2,0,0,2,12,0,0,1,8,16,6,1,9,2,189
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/types/NodeConversions.java#L124-L133,datadotworld-dw-jdbc-ac4f7d8a457dce89cbaa9eb33994304e5504fda1-NodeConversions-L124_L133,5,4,10,10,10,7,4,0,0,0,0,0,0,3,3,0,3,0,0,5,2,3,0,1,65
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/types/NodeValues.java#L472-L489,datadotworld-dw-jdbc-ac4f7d8a457dce89cbaa9eb33994304e5504fda1-NodeValues-L472_L489,8,3,18,18,17,11,3,0,0,0,0,2,2,2,13,2,4,0,1,6,0,5,1,2,129
https://github.com/datadotworld/dw-jdbc/blob/ac4f7d8a457dce89cbaa9eb33994304e5504fda1/src/main/java/world/data/jdbc/internal/util/Versions.java#L45-L53,datadotworld-dw-jdbc-ac4f7d8a457dce89cbaa9eb33994304e5504fda1-Versions-L45_L53,3,1,9,9,9,6,1,0,0,0,0,1,0,2,3,0,2,0,2,6,0,1,5,0,62
https://github.com/demidenko05/beigesoft-webstore/blob/624d41d82547ff897ca5b3740d8d73cb2dacf052/src/main/java/org/beigesoft/webstore/processor/PrcWebstorePage.java#L1088-L1098,demidenko05-beigesoft-webstore-624d41d82547ff897ca5b3740d8d73cb2dacf052-PrcWebstorePage-L1088_L1098,3,1,11,11,11,7,1,0,0,0,1,0,0,2,10,2,0,0,2,4,0,1,3,0,68
https://github.com/demidenko05/beigesoft-webstore/blob/624d41d82547ff897ca5b3740d8d73cb2dacf052/src/main/java/org/beigesoft/webstore/processor/PrcWebstorePage.java#L570-L614,demidenko05-beigesoft-webstore-624d41d82547ff897ca5b3740d8d73cb2dacf052-PrcWebstorePage-L570_L614,9,2,45,45,43,33,2,0,0,0,6,0,0,3,32,0,0,1,14,12,0,1,11,0,299
https://github.com/demidenko05/beigesoft-webstore/blob/624d41d82547ff897ca5b3740d8d73cb2dacf052/src/main/java/org/beigesoft/webstore/processor/PrcWebstorePage.java#L913-L942,demidenko05-beigesoft-webstore-624d41d82547ff897ca5b3740d8d73cb2dacf052-PrcWebstorePage-L913_L942,11,7,30,30,30,19,7,0,0,0,0,0,3,3,26,3,0,0,4,5,0,1,4,3,251
https://github.com/dingjs/javaagent/blob/aa1cea60d0042f58977fb5d42c16afca92ad589d/src/main/java/com/wenshuo/agent/javassist/ClassPoolTail.java#L384-L389,dingjs-javaagent-aa1cea60d0042f58977fb5d42c16afca92ad589d-ClassPoolTail-L384_L389,2,0,6,5,5,4,0,0,0,0,1,0,0,1,2,0,0,0,1,6,0,0,6,1,62
https://github.com/dnsjava/dnsjava/blob/206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095/src/main/java/org/xbill/DNS/LOCRecord.java#L199-L212,dnsjava-dnsjava-206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095-LOCRecord-L199_L212,1,0,14,10,10,10,0,0,0,0,0,0,0,0,8,1,0,0,0,4,1,0,3,0,86
https://github.com/dnsjava/dnsjava/blob/206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095/src/main/java/org/xbill/DNS/NioTcpClient.java#L99-L106,dnsjava-dnsjava-206c9e51ac18e1ed6f82beb16cb6c0ff1f83b095-NioTcpClient-L99_L106,3,2,8,8,8,4,2,0,0,0,0,0,0,2,4,0,2,0,0,3,2,0,1,0,39
https://github.com/EsotericSoftware/yamlbeans/blob/763726d51c99824218051e485e1b44f7477456fa/src/com/esotericsoftware/yamlbeans/Beans.java#L89-L110,EsotericSoftware-yamlbeans-763726d51c99824218051e485e1b44f7477456fa-Beans-L89_L110,8,5,22,20,20,14,5,0,0,0,0,2,0,5,10,1,3,0,0,3,0,2,1,0,136
https://github.com/EsotericSoftware/yamlbeans/blob/763726d51c99824218051e485e1b44f7477456fa/src/com/esotericsoftware/yamlbeans/tokenizer/Tokenizer.java#L816-L821,EsotericSoftware-yamlbeans-763726d51c99824218051e485e1b44f7477456fa-Tokenizer-L816_L821,4,0,6,6,6,5,0,0,0,0,2,0,1,2,7,1,0,0,0,4,2,1,1,0,37
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/grammars/grammar/AbstractBuiltInContent.java#L62-L73,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-AbstractBuiltInContent-L62_L73,3,2,12,11,9,6,2,0,0,0,0,0,0,1,6,0,0,0,0,2,0,1,1,2,56
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/coder/AbstractEXIBodyDecoder.java#L367-L395,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-AbstractEXIBodyDecoder-L367_L395,7,5,29,27,25,15,5,0,0,0,1,0,0,5,10,0,1,0,3,6,1,0,5,1,122
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/grammars/grammar/AbstractSchemaInformedGrammar.java#L159-L232,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-AbstractSchemaInformedGrammar-L159_L232,14,9,74,71,55,34,8,1,4,0,1,0,0,6,15,0,3,3,8,13,2,0,11,0,270
https://github.com/EXIficient/exificient-core/blob/fce10c39fe654c9ae9660454ac6d6d2abc6a48ac/src/main/java/com/siemens/ct/exi/core/util/xml/QNameUtilities.java#L117-L129,EXIficient-exificient-core-fce10c39fe654c9ae9660454ac6d6d2abc6a48ac-QNameUtilities-L117_L129,2,0,13,10,10,9,0,0,0,0,1,0,0,1,15,1,0,0,0,4,0,1,3,0,77
https://github.com/fizzed/jne/blob/199d45bd8728807b61356fd1c0f17079b567ed60/src/main/java/com/fizzed/jne/NativeTarget.java#L300-L318,fizzed-jne-199d45bd8728807b61356fd1c0f17079b567ed60-NativeTarget-L300_L318,7,6,19,19,17,10,6,0,0,0,0,0,0,4,14,4,0,0,0,3,0,3,0,2,110
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/util/Base64.java#L1279-L1281,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-Base64-L1279_L1281,7,3,3,3,3,9,3,0,0,0,0,3,0,2,3,0,0,0,0,3,0,0,3,0,54
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/util/Base64.java#L904-L922,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-Base64-L904_L922,8,3,19,18,15,16,3,0,0,0,0,4,0,3,5,0,1,0,0,9,1,5,3,0,134
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/ExtendedType.java#L179-L185,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-ExtendedType-L179_L185,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/GeoType.java#L190-L196,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-GeoType-L190_L196,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/ProfileType.java#L154-L160,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-ProfileType-L154_L160,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/RevType.java#L163-L169,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-RevType-L163_L169,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/SortStringType.java#L149-L155,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-SortStringType-L149_L155,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/TitleType.java#L149-L155,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-TitleType-L149_L155,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/vcard/types/UidType.java#L149-L155,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-UidType-L149_L155,2,0,7,6,6,5,0,0,0,0,1,0,0,1,6,0,0,0,1,4,0,0,4,0,45
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/engine/VCardEngine.java#L1173-L1247,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine-L1173_L1247,18,9,75,63,57,35,9,0,0,0,5,1,2,7,34,0,1,0,14,19,0,5,14,3,354
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/engine/VCardEngine.java#L2629-L2670,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine-L2629_L2670,10,5,42,40,34,25,5,0,0,0,0,0,4,3,21,0,0,0,2,9,3,0,6,0,199
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/engine/VCardEngine.java#L423-L435,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine-L423_L435,4,2,13,12,12,10,2,0,0,0,0,0,1,1,6,0,0,0,0,5,0,0,5,0,64
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/engine/VCardEngine.java#L742-L757,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine-L742_L757,4,2,16,15,15,8,2,0,0,0,0,1,0,3,7,0,2,0,1,5,0,4,1,1,82
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/engine/VCardEngine.java#L769-L792,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardEngine-L769_L792,6,4,24,22,22,13,4,0,0,0,0,1,0,4,15,0,2,0,1,5,0,4,1,2,142
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/io/VCardWriter.java#L1384-L1438,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardWriter-L1384_L1438,10,7,55,45,45,31,7,0,0,0,0,1,1,3,39,0,2,0,6,11,2,3,6,2,289
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/io/VCardWriter.java#L1452-L1506,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardWriter-L1452_L1506,10,7,55,45,45,31,7,0,0,0,0,1,1,3,39,0,2,0,6,11,2,3,6,2,289
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/io/VCardWriter.java#L1590-L1646,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardWriter-L1590_L1646,11,8,57,47,47,32,8,0,0,0,0,1,1,4,40,0,2,0,6,11,2,3,6,2,295
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/io/VCardWriter.java#L1708-L1774,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardWriter-L1708_L1774,13,9,67,55,55,38,9,0,0,0,1,1,1,5,49,0,2,0,7,12,2,3,7,2,352
https://github.com/george-haddad/cardme/blob/2cdb02c627d103041288bc57f06b9deeb02f194a/src/net/sourceforge/cardme/io/VCardWriter.java#L1858-L1933,george-haddad-cardme-2cdb02c627d103041288bc57f06b9deeb02f194a-VCardWriter-L1858_L1933,13,9,76,63,63,40,8,1,2,0,0,1,1,5,49,0,1,2,4,9,2,3,4,2,335
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/stream/file/dot/DOTParser.java#L166-L223,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-DOTParser-L166_L223,16,6,58,49,49,35,6,0,0,0,6,1,2,4,32,0,0,0,11,18,4,2,12,3,432
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/stream/file/dot/DOTParser.java#L227-L234,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-DOTParser-L227_L234,5,3,8,8,8,7,3,0,0,0,1,0,0,3,8,0,0,0,1,7,4,2,1,2,69
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/stream/file/FileSinkDOT.java#L261-L274,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-FileSinkDOT-L261_L274,5,4,14,10,10,8,1,0,0,3,0,0,0,1,9,1,0,0,2,6,0,2,4,1,85
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/stream/file/FileSourceBase.java#L1009-L1022,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-FileSourceBase-L1009_L1022,5,4,14,10,10,9,4,0,0,0,0,0,0,2,3,4,0,0,1,3,2,0,1,3,77
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/stream/file/FileSourceDGS.java#L103-L123,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-FileSourceDGS-L103_L123,4,1,21,20,14,8,1,0,0,0,0,2,0,3,5,0,0,0,0,3,0,2,1,0,56
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/ui/graphicGraph/GraphicGraph.java#L504-L508,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-GraphicGraph-L504_L508,2,0,5,5,5,5,0,0,0,0,1,0,0,1,7,0,0,0,3,5,1,0,4,1,60
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/ui/graphicGraph/stylesheet/Style.java#L771-L799,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-Style-L771_L799,9,4,29,24,23,15,3,0,0,1,3,0,1,4,20,0,0,0,5,12,2,1,9,1,192
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/ui/graphicGraph/StyleGroup.java#L614-L622,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-StyleGroup-L614_L622,3,0,9,7,7,5,0,0,0,0,2,0,0,1,9,0,0,0,2,7,2,0,5,1,64
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/ui/graphicGraph/StyleGroupSet.java#L589-L592,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-StyleGroupSet-L589_L592,2,1,4,3,3,3,1,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,2,0,20
https://github.com/hoijui/Jawk/blob/33cfbc2bc14bc9c75fedccbe2963ef26b61543dc/src/main/java/org/jawk/frontend/AwkParser.java#L385-L395,hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AwkParser-L385_L395,6,1,11,11,11,7,1,0,0,0,1,1,2,3,5,3,0,0,1,5,1,2,2,2,82
https://github.com/hoijui/Jawk/blob/33cfbc2bc14bc9c75fedccbe2963ef26b61543dc/src/main/java/org/jawk/intermediate/AwkTuples.java#L128-L132,hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-AwkTuples-L128_L132,2,1,5,5,5,4,1,0,0,0,0,0,0,1,1,1,1,0,0,3,1,1,1,0,36
https://github.com/hoijui/Jawk/blob/33cfbc2bc14bc9c75fedccbe2963ef26b61543dc/src/main/java/org/jawk/util/DestDirClassLoader.java#L46-L49,hoijui-Jawk-33cfbc2bc14bc9c75fedccbe2963ef26b61543dc-DestDirClassLoader-L46_L49,2,0,4,4,4,3,0,0,0,0,1,0,0,1,3,0,0,0,0,4,0,0,4,0,34
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/net/HttpServer.java#L109-L141,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-HttpServer-L109_L141,1,0,33,28,28,13,0,0,0,0,0,0,0,0,10,4,2,0,3,7,1,2,4,1,216
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/net/HttpServer.java#L76-L103,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-HttpServer-L76_L103,8,2,28,28,27,15,2,0,0,0,1,4,0,5,13,2,1,0,1,5,0,3,2,2,123
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/cdx/JsonTokenizer.java#L184-L237,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-JsonTokenizer-L184_L237,20,6,54,54,54,39,4,2,13,0,2,0,0,5,9,1,5,9,4,7,3,0,4,1,230
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/WarcParser.java#L313-L325,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcParser-L313_L325,4,3,13,13,13,9,3,0,0,0,0,0,0,2,6,1,2,0,1,4,1,2,1,0,63
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/net/WarcServer.java#L124-L129,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcServer-L124_L129,2,1,6,6,6,4,1,0,0,0,0,0,0,1,8,1,0,0,1,5,2,1,2,0,61
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/net/WarcServer.java#L173-L179,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcServer-L173_L179,1,0,7,7,7,7,0,0,0,0,0,0,0,0,19,1,0,0,0,4,1,2,1,0,94
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/net/WarcServer.java#L97-L102,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcServer-L97_L102,2,0,6,6,6,4,0,0,0,0,1,0,0,1,17,0,0,0,1,5,2,0,3,0,72
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/net/WarcServer.java#L97-L103,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcServer-L97_L103,2,0,7,7,7,5,0,0,0,0,1,0,0,1,19,0,0,0,1,7,3,1,3,0,84
https://github.com/iipc/jwarc/blob/e4ff0fe435c378b68b482a3ca1502b70b33fe872/src/org/netpreserve/jwarc/WarcWriter.java#L152-L193,iipc-jwarc-e4ff0fe435c378b68b482a3ca1502b70b33fe872-WarcWriter-L152_L193,15,7,42,42,41,35,7,0,0,0,1,2,4,4,15,0,2,3,4,17,2,2,13,3,300
https://github.com/Isaac315/sql-translator/blob/78f3fb0091c94563a640ef672de3e75e2b5c3bb2/src/main/java/com/raysonfang/sqltranslator/sql/dialect/oracle/OracleToMySqlOutputVisitor.java#L288-L342,Isaac315-sql-translator-78f3fb0091c94563a640ef672de3e75e2b5c3bb2-OracleToMySqlOutputVisitor-L288_L342,17,12,55,54,54,42,12,0,0,0,1,0,3,7,53,0,0,0,12,15,2,1,12,6,445
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/ColumnImpl.java#L1988-L1993,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-ColumnImpl-L1988_L1993,3,2,6,6,6,4,2,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,0,2,46
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/ColumnImpl.java#L2575-L2592,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-ColumnImpl-L2575_L2592,5,4,18,18,17,9,4,0,0,0,0,0,0,2,12,0,3,0,1,4,1,1,2,0,92
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/CompoundOleUtil.java#L193-L201,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-CompoundOleUtil-L193_L201,3,2,9,9,7,6,2,0,0,0,0,0,0,2,4,0,0,0,2,6,1,2,3,0,67
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/CustomToStringStyle.java#L152-L166,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-CustomToStringStyle-L152_L166,4,2,15,15,15,12,2,0,0,0,1,0,0,2,20,0,0,0,3,5,0,2,3,0,121
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/CustomToStringStyle.java#L153-L166,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-CustomToStringStyle-L153_L166,4,2,14,14,14,11,2,0,0,0,1,0,0,2,18,0,0,0,2,4,0,1,3,0,102
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/DatabaseImpl.java#L1000-L1042,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-DatabaseImpl-L1000_L1042,7,5,43,40,38,14,5,0,0,0,0,1,0,4,24,0,1,0,0,9,8,1,0,1,157
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/DatabaseImpl.java#L1400-L1441,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-DatabaseImpl-L1400_L1441,11,6,42,37,33,22,5,0,0,1,3,0,1,2,24,1,0,0,7,15,5,1,9,1,234
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/DatabaseImpl.java#L480-L487,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-DatabaseImpl-L480_L487,3,2,8,8,8,4,2,0,0,0,0,0,0,1,2,0,2,0,0,3,0,2,1,0,42
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/util/ExportUtil.java#L300-L320,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-ExportUtil-L300_L320,6,3,21,17,15,10,3,0,0,0,2,0,0,3,11,0,0,0,2,10,0,3,7,0,90
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/expr/ExpressionTokenizer.java#L299-L326,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-ExpressionTokenizer-L299_L326,5,3,28,23,21,13,3,0,0,0,0,1,0,2,8,1,2,0,4,8,0,2,6,5,141
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/expr/ExpressionTokenizer.java#L584-L587,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-ExpressionTokenizer-L584_L587,2,1,4,4,4,3,1,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,1,0,33
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/FKEnforcer.java#L118-L140,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-FKEnforcer-L118_L140,7,5,23,22,22,14,5,0,0,0,1,0,0,5,13,0,0,0,3,10,7,0,3,1,110
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/FKEnforcer.java#L123-L138,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-FKEnforcer-L123_L138,5,4,16,16,16,10,4,0,0,0,0,0,0,3,10,0,0,0,0,8,6,0,2,0,69
https://github.com/jahlborn/jackcess/blob/22bf8a8642c84fc500f5c66ef59de1f7211f93a3/src/main/java/com/healthmarketscience/jackcess/impl/FKEnforcer.java#L182-L214,jahlborn-jackcess-22bf8a8642c84fc500f5c66ef59de1f7211f93a3-FKEnforcer-L182_L214,8,4,33,29,22,13,4,0,0,0,3,0,0,3,9,0,0,0,3,7,3,2,2,0,103
